 iteration 1
Iter = 	1	 relative error = 	2.0232	 diff_step = 	72610195.4741	 diff = 	1700054.3177	 diff1 = 	1643517.4239	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	55786.8937
Iter = 	2	 relative error = 	2.0028	 diff_step = 	28884.3914	 diff = 	1692272.7815	 diff1 = 	1636985.4473	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	54537.3342
Iter = 	3	 relative error = 	2.0004	 diff_step = 	5082.1423	 diff = 	1689729.2193	 diff1 = 	1636734.792	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	52244.4273
Iter = 	4	 relative error = 	1.9986	 diff_step = 	6588.0531	 diff = 	1686794.4398	 diff1 = 	1637935.4388	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	48109.001
Iter = 	5	 relative error = 	1.9958	 diff_step = 	10930.4813	 diff = 	1683323.255	 diff1 = 	1640393.7622	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	42179.4928
Iter = 	6	 relative error = 	1.9922	 diff_step = 	11942.7139	 diff = 	1679750.3332	 diff1 = 	1643396.4803	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	35603.8529
Iter = 	7	 relative error = 	1.9888	 diff_step = 	10151.407	 diff = 	1676375.9451	 diff1 = 	1646338.0139	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	29287.9313
Iter = 	8	 relative error = 	1.9865	 diff_step = 	7755.0438	 diff = 	1673687.9626	 diff1 = 	1649000.8479	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	23937.1147
Iter = 	9	 relative error = 	1.9854	 diff_step = 	5856.5398	 diff = 	1671945.1264	 diff1 = 	1651380.2896	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	19814.8368
Iter = 	10	 relative error = 	1.9852	 diff_step = 	4600.5462	 diff = 	1670890.6801	 diff1 = 	1653530.9016	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	16609.7786
Iter = 	11	 relative error = 	1.9855	 diff_step = 	3620.9402	 diff = 	1670335.3009	 diff1 = 	1655455.4846	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	14129.8164
Iter = 	12	 relative error = 	1.9859	 diff_step = 	2802.1163	 diff = 	1670161.6717	 diff1 = 	1657139.9478	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	12271.7238
Iter = 	13	 relative error = 	1.9864	 diff_step = 	2288.4273	 diff = 	1670175.6353	 diff1 = 	1658621.8183	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	10803.817
Iter = 	14	 relative error = 	1.9869	 diff_step = 	1932.0508	 diff = 	1670268.4274	 diff1 = 	1659922.3792	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	9596.0482
Iter = 	15	 relative error = 	1.9873	 diff_step = 	1660.0219	 diff = 	1670448.5214	 diff1 = 	1661061.3782	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	8637.1432
Iter = 	16	 relative error = 	1.9878	 diff_step = 	1469.3569	 diff = 	1670722.1238	 diff1 = 	1662069.5758	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	7902.548
Iter = 	17	 relative error = 	1.9883	 diff_step = 	1320.0434	 diff = 	1671034.0887	 diff1 = 	1662969.4193	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	7314.6694
Iter = 	18	 relative error = 	1.9887	 diff_step = 	1145.8888	 diff = 	1671331.1063	 diff1 = 	1663763.9325	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	6817.1739
Iter = 	19	 relative error = 	1.989	 diff_step = 	976.0625	 diff = 	1671594.4844	 diff1 = 	1664460.4059	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	6384.0785
Iter = 	20	 relative error = 	1.9892	 diff_step = 	851.8438	 diff = 	1671822.4981	 diff1 = 	1665076.735	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	5995.763
Iter = 	21	 relative error = 	1.9894	 diff_step = 	767.3124	 diff = 	1672019.5224	 diff1 = 	1665631.2236	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	5638.2988
Iter = 	22	 relative error = 	1.9896	 diff_step = 	711.0143	 diff = 	1672199.7525	 diff1 = 	1666140.7693	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	5308.9832
Iter = 	23	 relative error = 	1.9898	 diff_step = 	669.6062	 diff = 	1672383.7968	 diff1 = 	1666614.1551	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	5019.6417
Iter = 	24	 relative error = 	1.99	 diff_step = 	618.9995	 diff = 	1672574.366	 diff1 = 	1667050.6811	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	4773.6848
Iter = 	25	 relative error = 	1.9902	 diff_step = 	571.2794	 diff = 	1672757.8815	 diff1 = 	1667452.1413	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	4555.7402
Iter = 	26	 relative error = 	1.9903	 diff_step = 	532.5711	 diff = 	1672927.3958	 diff1 = 	1667822.225	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	4355.1708
Iter = 	27	 relative error = 	1.9905	 diff_step = 	496.5383	 diff = 	1673085.3768	 diff1 = 	1668165.7147	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	4169.6622
Iter = 	28	 relative error = 	1.9906	 diff_step = 	460.1416	 diff = 	1673238.3181	 diff1 = 	1668485.5234	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	4002.7947
Iter = 	29	 relative error = 	1.9907	 diff_step = 	426.3376	 diff = 	1673394.4902	 diff1 = 	1668783.9558	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	3860.5344
Iter = 	30	 relative error = 	1.9908	 diff_step = 	393.3829	 diff = 	1673558.834	 diff1 = 	1669062.6311	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	3746.2029
Iter = 	31	 relative error = 	1.9909	 diff_step = 	363.8486	 diff = 	1673727.0289	 diff1 = 	1669323.4095	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	3653.6194
Iter = 	32	 relative error = 	1.991	 diff_step = 	339.9359	 diff = 	1673892.251	 diff1 = 	1669568.5023	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	3573.7487
Iter = 	33	 relative error = 	1.9911	 diff_step = 	316.9235	 diff = 	1674052.3778	 diff1 = 	1669800.0527	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	3502.3251
Iter = 	34	 relative error = 	1.9912	 diff_step = 	295.9262	 diff = 	1674205.6666	 diff1 = 	1670018.372	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	3437.2945
Iter = 	35	 relative error = 	1.9913	 diff_step = 	277.957	 diff = 	1674351.0561	 diff1 = 	1670223.962	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	3377.0941
Iter = 	36	 relative error = 	1.9914	 diff_step = 	262.5885	 diff = 	1674488.4245	 diff1 = 	1670417.6966	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	3320.7279
Iter = 	37	 relative error = 	1.9914	 diff_step = 	247.7979	 diff = 	1674618.2141	 diff1 = 	1670600.8292	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	3267.3848
Iter = 	38	 relative error = 	1.9915	 diff_step = 	234.3271	 diff = 	1674740.6083	 diff1 = 	1670774.2929	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	3216.3154
Iter = 	39	 relative error = 	1.9915	 diff_step = 	222.2716	 diff = 	1674856.3345	 diff1 = 	1670938.9094	 diff2 = 	0	 diff3 = 	0	 diff4 = 	750	 diff5 = 	3167.4251
